"ID","Name","LocalizedName","ID","AttachPoint","TargetIds","AppType","Property","Val1","Val2","Enchantment","Curve"
"","","","0027abfa","","","MullAdd","ConIronSights",-0.25,0.0,"",""
"","","","0027abfa","","","MullAdd","MaxRange",1.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 16}, {'x': 100, 'y': 16}]}"
"","","","0027abfa","","","MullAdd","MinRange",1.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MinRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
"","","","0027abfa","","","MullAdd","Value",0.2,0.0,"",""
"","","","0027abfa","","","Add","Durability",-3,0,"",""
"","","","00524416","","","MullAdd","RecoilMaxDegree",0.5,0.0,"",""
"","","","00524416","","","MullAdd","RecoilMinDegree",0.5,0.0,"",""
"","","","00524419","","","MullAdd","RecoilMaxDegree",-0.25,0.0,"",""
"","","","00524419","","","MullAdd","RecoilMinDegree",-0.25,0.0,"",""
"","","","00524419","","","MullAdd","Weight",0.3,0.0,"",""
"","","","00524419","","","MullAdd","Value",0.4,0.0,"",""
"","","","00524419","","","Add","Durability",-2,0,"",""
"","","","00312b20","","","MullAdd","RecoilMaxDegree",-0.25,0.0,"",""
"","","","00312b20","","","MullAdd","RecoilMinDegree",-0.25,0.0,"",""
"","","","00312b20","","","Add","Keywords","00099832 / AnimsLaserBarrelStandard",2,"",""
"00312a41","mod_LaserGun_muzzle_Splitter_Base","Beam Splitter","00312a41","0002249c_ap_gun_Muzzle","000d1052_ma_LaserGun"
"","","","005249e2","","","MullAdd","RecoilMaxDegree",-0.1,0.0,"",""
"","","","005249e2","","","MullAdd","RecoilMinDegree",-0.1,0.0,"",""
"","","","005249e2","","","MullAdd","MaxRange",-1.5,0.0,"",""
"","","","005249e2","","","MullAdd","MinRange",-0.75,0.0,"",""
"","","","005249e2","","","MullAdd","Weight",0.1,0.0,"",""
"","","","005249e2","","","MullAdd","Value",0.6,0.0,"",""
"","","","005249e2","","","MullAdd","RecoilShotsForRunaway",2.0,0.0,"",""
"","","","005249e2","","","Add","Durability",5,0,"",""
"","","","00312a41","","","Set","OverrideProjectile","000a0f51 / ProjectileLaserSmallBeamRed",1,"{'id': '000a0f51', 'name': 'ProjectileLaserSmallBeamRed', 'full': '', 'destructible': '', 'gravity': 0.0, 'speed': 10000.0, 'range': 10000.0, 'expl': '00000000', 'relaunch': 0.10000000149011612}",""
"","","","00312a41","","","MullAdd","Speed",-0.1,0.0,"",""
"","","","00312a41","","","MullAdd","Weight",0.15,0.0,"",""
"","","","00312a41","","","MullAdd","Value",0.1,0.0,"",""
"","","","00312a41","","","MullAdd","NumProjectiles",4.0,0.0,"",""
"","","","00312a41","","","Add","Keywords","0004f62c / remapNode",2,"",""
"","","","00312a41","","","Add","Keywords","000d70bb / dn_HasMuzzleBeamSplitter",2,"",""
"00312918","mod_AssaultRifle_Receiver_Damage","Hardened Receiver","00312918","00024004_ap_gun_receiver","00130dc1_ma_AssaultRifle"
"","","","0027ac24","","","MullAdd","Weight",0.3,0.0,"",""
"","","","0027ac24","","","MullAdd","Value",0.4,0.0,"",""
"","","","0027ac24","","","Add","DamageBonusMult",0.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_Receiver_DMG.json
{'curve': [{'x': 1, 'y': 0.25}, {'x': 100, 'y': 0.25}]}"
"","","","0027ac24","","","Add","Durability",-5,0,"",""
"","","","005ae912","","","Add","Keywords","005ae92b / IsAmmoType_556",2,"",""
"","","","00312918","","","Add","Keywords","0016303d / dn_HasReceiver_MoreDamage1",2,"",""
"00312a6a","mod_UltraciteLaserGun_Receiver_Burning-CritDMG","Severe Beta Wave Tuner","00312a6a","00024004_ap_gun_receiver","0039cb76_ma_UltraciteLaserGun"
"","","","0027ac23","","","MullAdd","MaxConDegree",-0.05,0.0,"",""
"","","","0027ac23","","","MullAdd","MinConDegree",-0.05,0.0,"",""
"","","","0027ac23","","","MullAdd","Weight",0.075,0.0,"",""
"","","","0027ac23","","","MullAdd","Value",0.4,0.0,"",""
"","","","0027ac23","","","Add","CriticalDamageMult",0.5,0.0,"",""
"","","","0027ac23","","","Add","Durability",-3,0,"",""
"","","","003d4e69","","","MullAdd","MaxRange",0.2,0.0,"",""
"","","","003d4e69","","","MullAdd","MinRange",0.2,0.0,"",""
"","","","003d4e69","","","MullAdd","Weight",0.025,0.0,"",""
"","","","003d4e69","","","MullAdd","AmmoCapacity",0.2,0.0,"",""
"","","","003d4e69","","","MullAdd","Value",0.1,0.0,"",""
"","","","003d4e69","","","Add","Durability",-5,0,"",""
"","","","003d4e69","","","Add","Keywords","0051850d / WeaponTypeFireDamage",2,"",""
"","","","005ae91c","","","Add","Keywords","005ae936 / IsAmmoType_FusionCell",2,"",""
"","","","00312a6a","","","MullAdd","Keywords","000a191c / s_30_Auto",2,"",""
"","","","00312a6a","","","MullAdd","DamageTypeValues","00060a81 / dtEnergy",0.0,"{'id': '00060a81', 'name': 'dtEnergy', 'full': 'Energy Damage'}","Weapons\WeaponMods\Weapon_PARENT_Mod_Damage_Split3Even_Primary.json
{'curve': [{'x': 1, 'y': 0}, {'x': 100, 'y': 0}]}"
"","","","00312a6a","","","Add","Enchantments","007a80f0",1,"{'id': '007a80f0', 'name': 'enchMod_UltraciteLaserGun_Burning', 'full': 'Fire Damage', 'type': 'Enchantment', 'target': 'Contact', 'e_type': 'Fire', 'mag_effects': [{'m_effect': {'id': '00216353', 'name': 'ModEnergyWeaponFireDamage', 'full': 'ModEnergyWeaponFireDamage', 'keywords': ['DamageTypeFire'], 'd_type': {'id': '00060a82', 'name': 'dtFire', 'full': 'Fire Damage'}, 'resist': {'id': '000002e5', 'name': 'FireResist', 'full': 'Fire Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 3.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '00216353', 'name': 'ModEnergyWeaponFireDamage', 'full': 'ModEnergyWeaponFireDamage', 'keywords': ['DamageTypeFire'], 'd_type': {'id': '00060a82', 'name': 'dtFire', 'full': 'Fire Damage'}, 'resist': {'id': '000002e5', 'name': 'FireResist', 'full': 'Fire Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ""Weapons\\WeaponMods\\Weap_UltraciteLaserGunFireDoT.json\n{'curve': [{'x': 1, 'y': 0}, {'x': 5, 'y': 0}, {'x': 10, 'y': 0}, {'x': 15, 'y': 0}, {'x': 20, 'y': 0}, {'x': 25, 'y': 0}, {'x': 30, 'y': 29}, {'x': 35, 'y': 22}, {'x': 40, 'y': 26}, {'x': 45, 'y': 26}, {'x': 50, 'y': 26}]}"", 'only_player': 'No'}]}",""
"","","","00312a6a","","","Add","Keywords","0009982f / AnimsLaserReceiverStandard_OBSOLETE",2,"",""
"","","","00312a6a","","","Add","Keywords","0043183a / dn_HasReceiver_Severe",2,"",""
"","","","00312a6a","","","Add","DamageTypeValues","00060a82 / dtFire",0.0,"{'id': '00060a82', 'name': 'dtFire', 'full': 'Fire Damage'}","Weapons\WeaponMods\Weap_UltraciteLaserGunFireDMG.json
{'curve': [{'x': 1, 'y': 0}, {'x': 50, 'y': 0}]}"
"003128c9","mod_AssaultRifle_Grip_SecondaryDMG","Bruising Stock","003128c9","0002249f_ap_gun_Grip","00130dc1_ma_AssaultRifle"
"","","","0052441d","","","MullAdd","SecondaryDamage",0.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_Grip_SecDamage.json
{'curve': [{'x': 1, 'y': 0.5}, {'x': 100, 'y': 0.5}]}"
"","","","0052441d","","","MullAdd","Weight",0.15,0.0,"",""
"","","","0052441d","","","MullAdd","Value",0.4,0.0,"",""
"","","","0052441d","","","Add","Durability",0,0,"","ItemCondition\Durability_Mods_Weapons_VeryLow.json
{'curve': [{'x': 1, 'y': -2}, {'x': 100, 'y': -2}]}"
"","","","0043b769","","","MullAdd","BaseStability",0.04,0.0,"",""
"","","","0043b769","","","MullAdd","ConIronSights",-0.25,0.0,"",""
"","","","0043b769","","","MullAdd","RecoilMaxDegree",-0.1,0.0,"",""
"","","","0043b769","","","MullAdd","RecoilMinDegree",-0.1,0.0,"",""
"","","","0043b769","","","MullAdd","Weight",0.15,0.0,"",""
"","","","0043b769","","","MullAdd","Value",0.2,0.0,"",""
"","","","003128c9","","","Set","EquipSlot","00013f45",3,"",""
"","","","003128c9","","","Add","Rank",3,0,"",""
"","","","003128c9","","","Add","Keywords","0004a0a1 / WeaponTypeRifle",2,"",""
"00312a03","mod_LaserGun_SCOPE_MediumScope_NV_Base","Medium Night Vision Scope","00312a03","00022499_ap_gun_Scope","000d1052_ma_LaserGun"
"","","","0052502a","","","Set","HasScope",1,1,"",""
"","","","0052502a","","","Set","ZoomData","000af2b7",3,"",""
"","","","0052502a","","","MullAdd","BaseStability",-0.2,0.0,"",""
"","","","0052502a","","","MullAdd","ConIronSights",-0.25,0.0,"",""
"","","","0052502a","","","MullAdd","Weight",0.125,0.0,"",""
"","","","0052502a","","","MullAdd","Value",0.6,1.0,"",""
"","","","0052502a","","","Add","Durability",-5,0,"",""
"","","","0052502a","","","Add","Keywords","0002095d / dn_HasScope",2,"",""
"","","","0052502a","","","Add","Keywords","0009f425 / HasScope",2,"",""
"","","","0052502a","","","Add","Keywords","00163054 / dn_HasScope_NightVision",2,"",""
"00312b29","mod_Ultracite_GatlingLaser_Barrel_Super_Recoil-HipAccuracy","Aligned Charging Barrels","00312b29","0002249d_ap_gun_Barrel","0039e6a8_ma_Ultracite_GatlingLaser"
"","","","00242f2e","","","MullAdd","MaxRange",1.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_VeryLongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 18}, {'x': 100, 'y': 18}]}"
"","","","00242f2e","","","MullAdd","MinRange",1.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_VeryLongRange_MinRange.json
{'curve': [{'x': 1, 'y': 11}, {'x': 100, 'y': 11}]}"
"","","","00242f2e","","","MullAdd","Weight",0.15,0.0,"",""
"","","","00242f2e","","","MullAdd","Value",0.4,0.0,"",""
"","","","00242f2e","","","Add","Durability",-10,0,"",""
"","","","0031296b","","","MullAdd","Weight",0.3,0.0,"",""
"","","","0031296b","","","MullAdd","Value",0.4,0.0,"",""
"","","","0031296b","","","MullAdd","DamageTypeValues","00060a81 / dtEnergy",1.0,"{'id': '00060a81', 'name': 'dtEnergy', 'full': 'Energy Damage'}",""
"","","","0031296b","","","Add","Durability",-8,0,"",""
"","","","00524416","","","MullAdd","RecoilMaxDegree",0.5,0.0,"",""
"","","","00524416","","","MullAdd","RecoilMinDegree",0.5,0.0,"",""
"","","","00524415","","","MullAdd","RecoilMaxDegree",-0.125,0.0,"",""
"","","","00524415","","","MullAdd","RecoilMinDegree",-0.125,0.0,"",""
"","","","00524415","","","MullAdd","APCost",-0.05,0.0,"",""
"","","","00524415","","","MullAdd","Weight",0.05,0.0,"",""
"","","","00524415","","","MullAdd","Value",0.2,0.0,"",""
"","","","00524415","","","Add","Durability",-2,0,"",""
"","","","00524413","","","MullAdd","ConIronSights",-0.05,0.0,"",""
"","","","00524413","","","MullAdd","MaxConDegree",-0.25,0.0,"",""
"","","","00524413","","","MullAdd","MinConDegree",-0.125,0.0,"",""
"","","","00524413","","","MullAdd","SightedTransition",-0.015,0.0,"",""
"","","","00524413","","","MullAdd","Weight",0.05,0.0,"",""
"","","","00524413","","","MullAdd","Value",0.2,0.0,"",""
"","","","00524413","","","Add","Durability",-3,0,"",""
"","","","00312b29","","","MullAdd","SightedTransition",0.03,0.0,"",""
"","","","00312b29","","","MullAdd","Speed",-0.75,0.0,"",""
"","","","00312b29","","","Add","Keywords","00099832 / AnimsLaserBarrelStandard",2,"",""
"","","","00312b29","","","Add","Keywords","0009983f / dn_HasBarrelSuper",2,"",""
"","","","00312b29","","","Add","Keywords","0009983f / dn_HasBarrelSuper",2,"",""
"","","","00312b29","","","Add","Keywords","001d4ec3 / AnimsGatlingLaserSuper",2,"",""
"","","","00312b29","","","Add","Keywords","001e077a / s_30_BarrelSuper",2,"",""
"0031295f","mod_AssaultRifle_SCOPE_reflex_Base","Reflex Sight (Dot)","0031295f","00022499_ap_gun_Scope","00130dc1_ma_AssaultRifle"
"","","","005249e6","","","Set","ZoomFOVMult",1.5,0.0,"",""
"","","","005249e6","","","MullAdd","ConIronSights",-0.15,0.0,"",""
"","","","005249e6","","","MullAdd","APCost",-0.15,0.0,"",""
"","","","005249e6","","","MullAdd","SightedTransition",-0.1,0.0,"",""
"","","","005249e6","","","MullAdd","Weight",0.05,0.0,"",""
"","","","005249e6","","","MullAdd","Value",0.25,0.0,"",""
"","","","005249e6","","","Add","Keywords","0009430e / dn_HasScope_ReflexSight",2,"",""
"","","","0031295f","","","Add","Rank",2,0,"",""
"00312ad4","modcol_Cryolator_Barrels_Any","","00312ad4","0002249d_ap_gun_Barrel",""
"","","","0027abfa","","","MullAdd","ConIronSights",-0.25,0.0,"",""
"","","","0027abfa","","","MullAdd","MaxRange",1.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 16}, {'x': 100, 'y': 16}]}"
"","","","0027abfa","","","MullAdd","MinRange",1.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MinRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
"","","","0027abfa","","","MullAdd","Value",0.2,0.0,"",""
"","","","0027abfa","","","Add","Durability",-3,0,"",""
"","","","00524416","","","MullAdd","RecoilMaxDegree",0.5,0.0,"",""
"","","","00524416","","","MullAdd","RecoilMinDegree",0.5,0.0,"",""
"","","","003d4e65","","","Add","Durability",-8,0,"",""
"","","","005ae91b","","","Add","Keywords","005ae930 / IsAmmoType_CryoCell",2,"",""
"","","","00172359","","","Set","ImpactDataSet","00231fcb",3,"",""
"","","","00172359","","","Set","OverrideProjectile","00230f88 / ProjectileCryo",1,"{'id': '00230f88', 'name': 'ProjectileCryo', 'full': '', 'destructible': '', 'gravity': 1.0, 'speed': 3250.0, 'range': 15000.0, 'expl': {'id': '00230f89', 'name': 'ExplosionCryoProjectile', 'enchantment': '', 'damage_mult': 0.20000000298023224, 'object': '', 'projectile': '00000000', 'exp_curv': '00000000', 'force': 2.0, 'damage': 0.0, 'd_type': '', 'd_value': 0, 'd_curv': '00000000'}, 'relaunch': 0.20000000298023224}",""
"","","","00172359","","","MullAdd","Speed",-0.25,0.0,"",""
"","","","00172359","","","MullAdd","DamageTypeValues","00060a83 / dtCryo",-0.3,"{'id': '00060a83', 'name': 'dtCryo', 'full': 'Cryo Damage'}",""
"","","","00172359","","","Add","Keywords","0004f62c / remapNode",2,"",""
"","","","00172359","","","Add","Keywords","00025014 / dn_HasBarrel_Long",2,"",""
"","","","00172359","","","Add","Keywords","0023d5fd / s_30_BarrelLong",2,"",""
"","","","0027abfd","","","MullAdd","ConIronSights",-0.2,0.0,"",""
"","","","0027abfd","","","MullAdd","MaxRange",1.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_ShortRange_MaxRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
"","","","0027abfd","","","MullAdd","MinRange",1.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_ShortRange_MinRange.json
{'curve': [{'x': 1, 'y': 5}, {'x': 100, 'y': 5}]}"
"","","","0027abfd","","","MullAdd","Value",0.1,0.0,"",""
"","","","00524418","","","MullAdd","RecoilMaxDegree",-0.1,0.0,"",""
"","","","00524418","","","MullAdd","RecoilMinDegree",-0.1,0.0,"",""
"","","","005ae91b","","","Add","Keywords","005ae930 / IsAmmoType_CryoCell",2,"",""
"","","","001889bd","","","MullAdd","APCost",-0.15,0.0,"",""
"","","","001889bd","","","MullAdd","SightedTransition",-0.03,0.0,"",""
"","","","001889bd","","","Add","Keywords","00025017 / dn_HasBarrel_Short",2,"",""
"003128c8","mod_AssaultRifle_Grip_HipAccuracy-SecondaryDMG","Precise Stock","003128c8","0002249f_ap_gun_Grip","00130dc1_ma_AssaultRifle"
"","","","00524413","","","MullAdd","ConIronSights",-0.05,0.0,"",""
"","","","00524413","","","MullAdd","MaxConDegree",-0.25,0.0,"",""
"","","","00524413","","","MullAdd","MinConDegree",-0.125,0.0,"",""
"","","","00524413","","","MullAdd","SightedTransition",-0.015,0.0,"",""
"","","","00524413","","","MullAdd","Weight",0.05,0.0,"",""
"","","","00524413","","","MullAdd","Value",0.2,0.0,"",""
"","","","00524413","","","Add","Durability",-3,0,"",""
"","","","0052441c","","","MullAdd","SecondaryDamage",0.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_Grip_SecDamage_Dual.json
{'curve': [{'x': 1, 'y': 0.25}, {'x': 100, 'y': 0.25}]}"
"","","","0052441c","","","MullAdd","Weight",0.15,0.0,"",""
"","","","0052441c","","","MullAdd","Value",0.3,0.0,"",""
"","","","0052441c","","","Add","Durability",0,0,"","Weapons\Weap_10mmDMG.json
{'curve': [{'x': 1, 'y': 15}, {'x': 5, 'y': 15}, {'x': 10, 'y': 15}, {'x': 15, 'y': 18}, {'x': 20, 'y': 18}, {'x': 25, 'y': 21}, {'x': 30, 'y': 21}, {'x': 35, 'y': 24}, {'x': 40, 'y': 24}, {'x': 45, 'y': 28}, {'x': 50, 'y': 28}]}"
"","","","0043b769","","","MullAdd","BaseStability",0.04,0.0,"",""
"","","","0043b769","","","MullAdd","ConIronSights",-0.25,0.0,"",""
"","","","0043b769","","","MullAdd","RecoilMaxDegree",-0.1,0.0,"",""
"","","","0043b769","","","MullAdd","RecoilMinDegree",-0.1,0.0,"",""
"","","","0043b769","","","MullAdd","Weight",0.15,0.0,"",""
"","","","0043b769","","","MullAdd","Value",0.2,0.0,"",""
"","","","003128c8","","","Set","EquipSlot","00013f45",3,"",""
"","","","003128c8","","","Add","Keywords","0004a0a1 / WeaponTypeRifle",2,"",""
"00312992","mod_LaserGun_Barrel_Spinning_Recoil-HipAccuracy","Aligned Automatic Barrel","00312992","0002249d_ap_gun_Barrel","000d1052_ma_LaserGun"
"","","","0031296f","","","MullAdd","DamageTypeValues","00060a81 / dtEnergy",-0.1,"{'id': '00060a81', 'name': 'dtEnergy', 'full': 'Energy Damage'}",""
"","","","0031296f","","","Add","Durability",-3,0,"",""
"","","","0027abfd","","","MullAdd","ConIronSights",-0.2,0.0,"",""
"","","","0027abfd","","","MullAdd","MaxRange",1.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_ShortRange_MaxRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
"","","","0027abfd","","","MullAdd","MinRange",1.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_ShortRange_MinRange.json
{'curve': [{'x': 1, 'y': 5}, {'x': 100, 'y': 5}]}"
"","","","0027abfd","","","MullAdd","Value",0.1,0.0,"",""
"","","","00524418","","","MullAdd","RecoilMaxDegree",-0.1,0.0,"",""
"","","","00524418","","","MullAdd","RecoilMinDegree",-0.1,0.0,"",""
"","","","0052501b","","","MullAdd","ConIronSights",0.1,0.0,"",""
"","","","0052501b","","","MullAdd","MinConDegree",0.25,0.0,"",""
"","","","0052501b","","","MullAdd","SightedTransition",0.03,0.0,"",""
"","","","00312970","","","MullAdd","AmmoCapacity",0.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_Penalty_HighDMG.json
{'curve': [{'x': 1, 'y': -0.3}, {'x': 100, 'y': -0.3}]}"
"","","","00524415","","","MullAdd","RecoilMaxDegree",-0.125,0.0,"",""
"","","","00524415","","","MullAdd","RecoilMinDegree",-0.125,0.0,"",""
"","","","00524415","","","MullAdd","APCost",-0.05,0.0,"",""
"","","","00524415","","","MullAdd","Weight",0.05,0.0,"",""
"","","","00524415","","","MullAdd","Value",0.2,0.0,"",""
"","","","00524415","","","Add","Durability",-2,0,"",""
"","","","0027ac25","","","MullAdd","Weight",0.15,0.0,"",""
"","","","0027ac25","","","MullAdd","Value",0.2,0.0,"",""
"","","","0027ac25","","","Add","DamageBonusMult",0.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_Receiver_DMG_Dual.json
{'curve': [{'x': 1, 'y': 0.125}, {'x': 100, 'y': 0.125}]}"
"","","","0027ac25","","","Add","Durability",-5,0,"",""
"","","","00312992","","","Set","IsAutomatic",1,1,"",""
"","","","00312992","","","Add","ZoomDataCameraOffsetZ",1.42,0.0,"",""
"","","","00312992","","","Add","Keywords","00099833 / AnimsLaserBarrelRapid",2,"",""
"","","","00312992","","","Add","Keywords","0009983e / dn_HasBarrelSpinning",2,"",""
"","","","00312992","","","Add","Keywords","000a191c / s_30_Auto",2,"",""
"","","","00312992","","","Add","Keywords","0012ecf1 / remapNode_C-Rotor_P-Rotor",2,"",""
"","","","00312992","","","Add","Keywords","0004a0a2 / WeaponTypeAutomatic",2,"",""
"00312ad6","modcol_Cryolator_Scopes_Any","","00312ad6","00022499_ap_gun_Scope",""
"","","","005249e4","","","MullAdd","ConIronSights",-0.1,0.0,"",""
"","","","005249e4","","","MullAdd","APCost",-0.075,0.0,"",""
"","","","005249e4","","","MullAdd","SightedTransition",-0.05,0.0,"",""
"","","","005249e4","","","MullAdd","Weight",0.013,0.0,"",""
"","","","005249e4","","","MullAdd","Value",0.1,0.0,"",""
"","","","005249e4","","","Add","Keywords","0012eceb / remapNode_RearSight_P-Dot",2,"",""
"","","","005249e4","","","Add","Keywords","00163050 / dn_HasScope_GlowSights",2,"",""
"","","","005249e4","","","Add","Keywords","0016304f / dn_HasScope_IronSights",2,"",""
"","","","001889bf","","","Add","Keywords","0012eceb / remapNode_RearSight_P-Dot",2,"",""
"","","","001889bf","","","Add","Keywords","0016304f / dn_HasScope_IronSights",2,"",""
