"Id","Name","Full Name","Type","Time","Activity","Target","Duration","Range","Perk","Effects"
"0051b56a","WaterFEVLethalHazard","Toxic Goo","Disease",0.0,"Fire","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '00023f16', 'name': 'WaterRadiationHazardEffect', 'full': 'Radiation Damage', 'keywords': ['RemoveBeforeFastTravel'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': {'id': '0026a7fb', 'name': 'SURV_DamageRads_Magnitude_6_Extreme', 'value': 125.0}, 'd_curv': '', 'only_player': 'No'}]"
"0051abc5","PerkFriendlyFire03Spell","Friendly Fire","Spell",0.0,"Fire","Self",0.0,0.0,"0051abc4","[{'m_effect': {'id': '004fe04f', 'name': 'PerkFriendlyFireRestoreHealthEffect', 'full': 'Restore Health', 'keywords': ['PerkFriendlyFireDispelEffect'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Stimpack', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 12.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0051abc3","PerkFriendlyFire02Spell","Friendly Fire","Spell",0.0,"Fire","Self",0.0,0.0,"0051abc2","[{'m_effect': {'id': '004fe04f', 'name': 'PerkFriendlyFireRestoreHealthEffect', 'full': 'Restore Health', 'keywords': ['PerkFriendlyFireDispelEffect'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Stimpack', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 9.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00519c65","AbAudioRaceCritterRadBeaverSoundRepeater","","Ability",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '00519c64', 'name': 'abAudioRaceCritterRadBeaverRepeaterEffect', 'full': 'Audio Race Repeater', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0051894b","EN07_FadeToWhiteSpell","Fade To White Effect","Spell",15.0,"Fire","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '0051894a', 'name': 'EN07_FadeToWhiteEffect', 'full': 'Fade To White Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00518430","abMothmanDefenderSpell","Mothman Defender","Ability",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '0051842f', 'name': 'abMothmanDefender', 'full': 'Mothman Defender', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00510106","EN07_Fissure_CameraShakeSpell","Camera Shake Spell","Spell",15.0,"Fire","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '00510107', 'name': 'EN07_CameraShakeSpellEffect', 'full': 'EN07 Camera Shake Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.20000000298023224, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00510108","EN07_Fissure_CameraShakeSpell_Intense","Camera Shake Spell","Spell",15.0,"Fire","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '00510107', 'name': 'EN07_CameraShakeSpellEffect', 'full': 'EN07 Camera Shake Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.4000000059604645, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00509362","abMothmanWatcherSpell","Mothman Watcher","Ability",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '00509361', 'name': 'abMothmanWatcher', 'full': 'Mothman Watcher', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00505bcf","AbPerkAntiEpidemic","Anti-Epidemic","Ability",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '00505bd0', 'name': 'AbPerkAntiEpidemic_ScriptEffect', 'full': 'Anti-Epidemic Script', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '00505bd0', 'name': 'AbPerkAntiEpidemic_ScriptEffect', 'full': 'Anti-Epidemic Script', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"004f6ab3","crXPBonusSpell","Wisdom of the Mothman","Spell",0.0,"Fire","Contact",0.0,0.0,"00000000","[{'m_effect': {'id': '004f6ab4', 'name': 'crXPBonusEffect', 'full': 'Apply XP Bonus', 'keywords': ['DispelMothmanBuff'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '00123101', 'name': 'STAT_XPMult', 'full': 'XP Bonus'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 5.0, 'area': 0, 'duration': 3600, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"004f577e","Legendary_DamageConsecutiveHits_Target","Legendary ""Furious"" on target","Spell",0.0,"Fire","Self",0.0,0.0,"0032015d","[{'m_effect': {'id': '004f577f', 'name': 'Legendary_DamageConsecutiveHits_TargetEffect', 'full': 'Furious target script effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 10, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"004f5780","Legendary_DamageConsecutiveHits_Attacker","Legendary ""Furious"" on attacker","Spell",0.0,"Fire","Self",0.0,0.0,"0032015d","[{'m_effect': {'id': '004f5782', 'name': 'Legendary_DamageConsecutiveHits_AttackerEffect', 'full': 'Furious attacker script effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 10, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"004ed9ba","MTR10RobotAbility01","","Spell",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '004ed9bb', 'name': 'MTR10RobotAbility01Effect', 'full': 'MTR10 Robot Damage Resist', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 99.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"004e4029","Mutation_RadWalkerDamage-CUT","Rad Walker Damage Aura","Spell",0.0,"Concentration","Contact",0.0,0.0,"00000000","[{'m_effect': {'id': '00239550', 'name': 'RadiationHealHazardEffect', 'full': 'Radiation Healing Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002d4', 'name': 'Health', 'full': 'Health'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.5, 'area': 0, 'duration': 1, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '0052cfb1', 'name': 'Mutation_RadWalkerDamageEffect', 'full': 'Radiation Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 10.0, 'area': 0, 'duration': 1, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '0052cfb1', 'name': 'Mutation_RadWalkerDamageEffect', 'full': 'Radiation Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 20.0, 'area': 0, 'duration': 1, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '0052cfb1', 'name': 'Mutation_RadWalkerDamageEffect', 'full': 'Radiation Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 30.0, 'area': 0, 'duration': 1, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '0052cfb1', 'name': 'Mutation_RadWalkerDamageEffect', 'full': 'Radiation Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 40.0, 'area': 0, 'duration': 1, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '0052cfb1', 'name': 'Mutation_RadWalkerDamageEffect', 'full': 'Radiation Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 50.0, 'area': 0, 'duration': 1, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '0052cfb1', 'name': 'Mutation_RadWalkerDamageEffect', 'full': 'Radiation Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 60.0, 'area': 0, 'duration': 1, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '0052cfb1', 'name': 'Mutation_RadWalkerDamageEffect', 'full': 'Radiation Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 70.0, 'area': 0, 'duration': 1, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '0052cfb1', 'name': 'Mutation_RadWalkerDamageEffect', 'full': 'Radiation Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 80.0, 'area': 0, 'duration': 1, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"004e4002","Mutation_Grounded","Grounded","Ability",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '0028d3bd', 'name': 'Mutation_Treated_Effect', 'full': 'SURV_Mutation_Treated_Effect', 'keywords': ['AbilityTypeMutation'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '004df1d4', 'name': 'Mutation_FortifyEnergyResist', 'full': 'Mutation: Fortify', 'keywords': ['AbilityTypeMutation', 'AbilityTypeMutation_PositiveEffect'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002eb', 'name': 'EnergyResist', 'full': 'Energy Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 100.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '004df1d4', 'name': 'Mutation_FortifyEnergyResist', 'full': 'Mutation: Fortify', 'keywords': ['AbilityTypeMutation', 'AbilityTypeMutation_PositiveEffect'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002eb', 'name': 'EnergyResist', 'full': 'Energy Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 125.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '004e4005', 'name': 'Mutation_ReduceEnergyDamage', 'full': 'Mutation: Reduce Energy Damage', 'keywords': ['AbilityTypeMutation', 'AbilityTypeMutation_NegativeEffect'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '004e4007'}, 'magnitude': 50.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '006c2dbc', 'name': 'abMutationCount', 'full': 'Mutation Count', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '006c2dba', 'name': 'MutationCount', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"004e4021","Mutation_PlagueWalker","Plague Walker","Ability",1.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '0028d3bd', 'name': 'Mutation_Treated_Effect', 'full': 'SURV_Mutation_Treated_Effect', 'keywords': ['AbilityTypeMutation'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '004e401f', 'name': 'Mutation_PlagueWalkerCloak', 'full': 'Mutation: Poison Aura', 'keywords': ['AbilityTypeMutation'], 'd_type': '004e4022', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Cloak', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 10.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '003d012b', 'name': 'Mutation_PlagueWalkerCloakSuper', 'full': 'Mutation: Poison Aura', 'keywords': ['AbilityTypeMutation'], 'd_type': '003d012c', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Cloak', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 12.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '006c2dbc', 'name': 'abMutationCount', 'full': 'Mutation Count', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '006c2dba', 'name': 'MutationCount', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
