"Id","Name","Full Name","Effects"
"00479b1c","zzz_Babylon_ActionBoy03","Action Boy","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '00479b66', 'name': 'zzz_AbPerkActionBoyGirl_Babylon', 'full': 'Action Boy/Girl', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '0017ed89', 'name': 'AbPerkFortifyActionPointRegen', 'full': 'Fortify Action Point Regen Mult', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '00000359', 'name': 'ActionPointsRateMult', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 60.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"00479b2a","zzz_Babylon_CommandoMaster03","Master Commando","[]"
"00479b5a","zzz_Babylon_StrongBack04","Strong Back","[]"
"004782de","zzz_Babylon_Bobblehead_UnarmedPerk","Unarmed Bobblehead","[{'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.5}]"
"004782d5","zzz_Babylon_Bobblehead_SciencePerk","Science Bobblehead","[{'e_type': 'Function', 'entry': 'HackingGuesses', 'op': 'AddValue', 'v_type': 1, 'value': 1.0}]"
"00478286","zzz_Babylon_Magazine_Unstoppables03Perk","Unstoppable","[{'e_type': 'Function', 'entry': 'IncomingExpDamage', 'op': 'MulValue', 'v_type': 1, 'value': 0.0}]"
"00478280","zzz_Babylon_Magazine_Unstoppables01Perk","Unstoppable","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'SetValue', 'v_type': 1, 'value': 0.0}]"
"004782a6","zzz_Babylon_Magazine_USCovertOps08Perk","US Covert Ops 8","[{'e_type': 'Function', 'entry': 'WeaponAttackDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 1.5}]"
"00478298","zzz_Babylon_Magazine_USCovertOps03Perk","US Covert Ops 2","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.8999999761581421}]"
"00478292","zzz_Babylon_Magazine_Unstoppables05Perk","Unstoppable","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'SetValue', 'v_type': 1, 'value': 0.0}]"
"00478272","zzz_Babylon_Magazine_TeslaScience05Perk","Tesla Science 5","[{'e_type': 'Function', 'entry': 'AmmoCount', 'op': 'MulValue', 'v_type': 1, 'value': 0.0}]"
"0047828c","zzz_Babylon_Magazine_Unstoppables04Perk","Unstoppable","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'SetValue', 'v_type': 1, 'value': 0.0}]"
"004781eb","zzz_Babylon_Magazine_GunsAndBullets07Perk","Guns And Bullets 7","[{'e_type': 'Function', 'entry': 'WeaponAttackDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 1.100000023841858}]"
"00477c06","zzz_Babylon_Magazine_AwesomeTales10Perk","Astoundingly Awesome 2","[{'e_type': 'Function', 'entry': 'WeaponAttackDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 1.149999976158142}]"
"00477c1b","zzz_Babylon_Magazine_GrognakTheBarbarian08Perk","Grognak The Barbarian - August","[{'e_type': 'Function', 'entry': 'SpellMagnitude', 'op': 'MultiplyActorValueMultiply?', 'v_type': 8, 'value': {'value': 1.0, 'actor1': {'id': '000002c5', 'name': 'Charisma', 'full': 'Charisma'}, 'actor2': ''}}]"
"00477bf8","zzz_Babylon_Magazine_AwesomeTales05Perk","Astoundingly Awesome 5","[{'e_type': 'Function', 'entry': 'WeaponAttackDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 1.25}]"
"00477c0c","zzz_Babylon_Magazine_Backwoodsman02Perk","Backwoodsman 2","[{'e_type': 'Function', 'entry': 'WeaponAttackDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 1.5}]"
"0049782f","zzz_Babylon_AP_Bonus","AP Regen Bonus","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '004500aa', 'name': 'zzz_AbPerkBabylon_APBonus', 'full': 'Strength Bonus 3', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '0004d899', 'name': 'AbFortifyActionPointRateHidden', 'full': 'Fortify Action Point Regen', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002d8', 'name': 'ActionPointsRate', 'full': 'Action Point Regen'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 15.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"004500c0","zzz_Babylon_HackAndSeek01","Hack Detector","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '004500a7', 'name': 'zzz_AbPerkBabylonDetectTerminal', 'full': 'Detect Terminal', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '0046f48d', 'name': 'zzz_AbPerkBabylonDetectTerminalEffect', 'full': 'Detect Terminal Distance', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '0046f488', 'name': 'Babylon_Perk_Terminals', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 100.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"004500b2","zzz_Babylon_FrogLegs01","Frog Legs","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '0041002b', 'name': 'zzz_AbPerkFrogLegs_Babylon', 'full': 'Frog Legs', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '002b738d', 'name': 'zzz_AbFortifyJumpHeight_Babylon', 'full': 'Fortify', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '00505bd2', 'name': 'JumpHeightMult', 'full': 'Jump Height'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 3.9000000953674316, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"004500b6","zzz_Babylon_Charisma_Bonus_3","Charisma Bonus 15","[{'e_type': 'Function', 'entry': 'SpellMagnitude', 'op': 'MulValue', 'v_type': 1, 'value': 1.6699999570846558}, {'e_type': 'Function', 'entry': 'SpellDuration', 'op': 'MulValue', 'v_type': 1, 'value': 0.6000000238418579}, {'e_type': 'Function', 'entry': 'SpellMagnitude', 'op': 'MulValue', 'v_type': 1, 'value': 1.6699999570846558}, {'e_type': 'Function', 'entry': 'SpellDuration', 'op': 'MulValue', 'v_type': 1, 'value': 0.6000000238418579}]"
"004500b5","zzz_Babylon_CreatureCrusher01","Creature Crusher","[{'e_type': 'Function', 'entry': 'WeaponAttackDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 2.0}]"
"004500b4","zzz_Babylon_MonsterMuffler01","Monster Muffler","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.5}]"
"004500c2","zzz_Babylon_FashionFinder01","Fashion Finder","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '004500a6', 'name': 'zzz_AbPerkBabylonDetectPowerArmor', 'full': 'Detect Power Armor', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '0046f48c', 'name': 'zzz_AbPerkBabylonDetectPowerArmorEffect', 'full': 'Detect Power Armor Distance', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '0046f48a', 'name': 'Babylon_Perk_PowerArmor', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 102.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"004500c1","zzz_Babylon_BriefcaseBloodhound01","Briefcase Detector","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '004500a5', 'name': 'zzz_AbPerkBabylonDetectBriefcase', 'full': 'Detect Briefcase', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '0046f48b', 'name': 'zzz_AbPerkBabylonDetectBriefcaseEffect', 'full': 'Detect Briefcase Distance', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '0046f489', 'name': 'Babylon_Perk_Briefcase', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 102.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"0050d7fd","zzz_PlayerSearchPerk_Babylon","","[{'e_type': 'Function', 'entry': 'Activate', 'op': 'AddActivate', 'v_type': 4, 'value': ''}, {'e_type': 'Function', 'entry': 'Activate', 'op': 'AddActivate', 'v_type': 4, 'value': ''}]"
"00425db0","E01B_Encryptid_AssaultronSheepsquatchArmorPenetrationPerk","","[{'e_type': 'Function', 'entry': 'TargetDamageResistance', 'op': 'MulValue', 'v_type': 1, 'value': -0.30000001192092896}]"
"00425270","ToxicGin_PoisonEnemies","","[{'e_type': 'Function', 'entry': 'ApplyHitSpell', 'op': 'SetSpell', 'v_type': 5, 'value': {'id': '00425272', 'name': 'ToxicGin_PoisonsOnHit', 'full': 'Toxic Gin Poison', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Contact', 'duration': 0.0, 'range': 0.0, 'perk': '00425270', 'mag_effects': [{'m_effect': {'id': '00425275', 'name': 'ToxicGin_DamageResistEffect', 'full': 'Reduced Damage Resist', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 15.0, 'area': 0, 'duration': 60, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ""Brewing\\ToxicGin_DMGResist.json\n{'curve': [{'x': 1, 'y': 10}]}""}, {'m_effect': {'id': '000856fa', 'name': 'dtPoisonEffectChanceAlways', 'full': 'Damage Type Poison', 'keywords': ['DamageTypePoison'], 'resist': {'id': '000002e4', 'name': 'PoisonResist', 'full': 'Poison Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 5, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"0041b765","W05_MQS_202P_CollectLiberatorPerk","Collect Liberator","[{'e_type': 'Function', 'entry': 'Activate', 'op': 'AddActivate', 'v_type': 4, 'value': ''}]"
"0041a36b","W05_MQ_003P_Muscle_SkinnerDiscountPerk01","Discount from Skinner Perk","[{'e_type': 'Function', 'entry': 'BuyPrices', 'op': 'MulValue', 'v_type': 1, 'value': 0.699999988079071}]"
"004121e8","NoCripplePerk","","[{'e_type': 'Function', 'entry': 'IncomingLimbDamage', 'op': 'SetValue', 'v_type': 1, 'value': 0}, {'e_type': 'Function', 'entry': 'IncomingLimbDamage', 'op': 'SetValue', 'v_type': 1, 'value': 0.0}]"
"0040fc20","E01B_Encryptid_AssaultronSheepsquatchDamagePerk","","[{'e_type': 'Function', 'entry': 'WeaponAttackDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 2.0}]"
"0040fc22","E01B_Encryptid_PlayerConduitDamagePerk","","[{'e_type': 'Function', 'entry': 'WeaponAttackDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 1.0}]"
"0040483a","W05_MQS_201P_EyebotPartPerk","Collect Sensor Module","[{'e_type': 'Function', 'entry': 'Activate', 'op': 'AddActivate', 'v_type': 4, 'value': ''}]"
"0040483b","W05_MQS_201P_RobobrainPartPerk","Collect Interpolator","[{'e_type': 'Function', 'entry': 'Activate', 'op': 'AddActivate', 'v_type': 4, 'value': ''}]"
"003f5c4c","Alcohol_ReduceLimbDamage_Perk","","[{'e_type': 'Function', 'entry': 'IncomingLimbDamage', 'op': 'MulValue', 'v_type': 1, 'value': 0.75}]"
"003f2b93","BrahminMilkingPerk","","[{'e_type': 'Function', 'entry': 'Activate', 'op': 'AddActivate', 'v_type': 4, 'value': ''}]"
